index,solution,solute,'det_sv_NdUnfilled','det_sv_NfUnfilled','det_sv_NUnfilled','AVE_sv_NsUnfilled','AVE_sv_NfUnfilled','AVE_sv_NUnfilled','AVE_sv_GSmagmom','AVE_sv_frac_pValence','AVE_sv_frac_dValence','AVE_sv_EA（wiki)','AVE_Electrochemical weight equivalent_sv','reci_det_sv_MeltingT','reci_det_sv_EA（wiki)','reci_det_sv_Volume','reci_det_Electrochemical weight equivalent_sv','reci_det_Electronegativity absolute_sv','reci_det_Radii pseudo-potential (Zunger)_sv','reci_det_sv_nw','reci_det_Energy cohesive (Brewer)_sv','reci_det_Enthalpy of vacancies (Miedema)_sv','reci_det_Nuclear charge effective (Slater)_sv','reci_ave_sv_EA（wiki)','reci_ave_sv_R_ionic(wiki)','reci_ave_sv_Ve','reci_ave_Electrochemical weight equivalent_sv','reci_ave_Charge nuclear effective (Clementi)_sv','reci_ave_Distance from valence electron (Schubert)_sv','reci_ave_Electronegativity (Martynov&Batsanov)_sv','reci_ave_Electronegativity absolute_sv','reci_ave_Radii pseudo-potential (Zunger)_sv','reci_ave_Enthalpy of vacancies (Miedema)_sv','reci_ave_Nuclear charge effective (Slater)_sv','exp_det_sv_CovalentRadius','exp_det_sv_Electronegativity（Pauling scale）','exp_det_sv_NsValence','exp_det_sv_NdValence','exp_det_sv_NsUnfilled','exp_det_sv_NpUnfilled','exp_det_sv_NdUnfilled','exp_det_sv_NUnfilled','exp_det_sv_GSmagmom','exp_det_sv_frac_sValence','exp_det_sv_frac_pValence','exp_det_sv_frac_dValence','exp_det_sv_frac_fValence','exp_det_sv_EA（wiki)','exp_det_sv_Ionic energy/ev','exp_det_sv_R_ionic(wiki)','exp_det_Phi_sv','exp_det_Electrochemical weight equivalent_sv','exp_det_Atomic electron scattering factor at 0.5_sv','exp_det_Charge nuclear effective (Clementi)_sv','exp_det_Compression modulus_sv','exp_det_Distance from core electron (Schubert)_sv','exp_det_Distance from valence electron (Schubert)_sv','exp_det_Electronegativity (Alfred-Rochow)_sv','exp_det_Electronegativity (Martynov&Batsanov)_sv','exp_det_Electronegativity absolute_sv','exp_det_Radii pseudo-potential (Zunger)_sv','exp_det_sv_nw','exp_det_Energy cohesive (Brewer)_sv','exp_det_Nuclear charge effective (Slater)_sv','cmax','MA',ev_ratio,sf,N_sv,N_so,sv_Volume,so_Volume
25,Al,Sn,0,0,-1,0,0,4.5,0,0.2381,0.35715,0.77245,0.200335,0.000908613,-1.411151928,-0.024074599,-7.482293929,-0.077039384,-0.065100032,0.155945419,0.023486087,0.004126984,-0.108723135,1.604799934,1.343150379,0.343526057,6.993073731,0.178,0.466147523,0.570835496,0.271077831,0.564464909,0.017936508,0.231352718,1.197217363,1.419067549,1,22026.46579,1,0.367879441,1,0.367879441,1,0.592265657,0.826628416,2.042756252,1,1.972378155,3.888914228,1.17,0.951229425,1.239056249,6.958750971,152.9330127,1.474029784,1.173510871,1.336427488,1.284025417,1.27124915,2.9153795,1.227525065,0.449,0.778800783,8.584858397,0.1,-0.08658,0.74499,24.09,13,50,16.6,27.65
46,Au,Mn,5,0,4,0.5,0,3,0.00015,0,0.55715,0.904,0.412,-8.94E-05,-2.43316108,0.022937818,5.559344582,0.095506979,0.074510601,-0.018589779,0.08,0.00111,0.03968254,-0.78341946,0.948409778,1.023677884,4.247734596,0.141,0.568058274,0.665266106,0.221063715,0.41319515,0.010555556,0.258,1.03,0.371576691,2.718281828,0.00674,0.367879441,1,148.4131591,54.59815003,1.000300045,1.28,1,1.369300465,0.571209064,0.060288736,0.166713251,0.497,0.497,0.58340713,0.15,0.003312673,0.32110086,0.600495579,0.19013898,1.2,2.34,0.129,0.644036421,1.35,0.410655753,0.548811636,7,-0.195,1.31471,-5.35,79,25,16.96,12.21
69,Ce,La,0,-13,-13,0,6.5,15.5,0,0,0.29165,0.56,0.48195,-9.55E-05,0.063795853,-0.002155486,0.017996186,-0.010752688,0.102453102,0.018040121,-0.007767835,0,0,1.786283892,0.861403769,0.098599776,2.07,0.1,0.414944904,0.824915825,0.327956989,0.273448773,0.008333333,0.350877193,1.030454534,0.980198673,1,1,1,1,1,2.26E-06,1,1.181399792,1,1.08686782,0.778800783,0.98,1.04,1.022243784,0.990049834,0.995828724,0.970445534,0.225372656,1.004008011,1.11627807,1.02020134,1.02020134,1.284025417,1.11,0.241714017,0.951,1.16,1,25,-0.000285,1.01897,10.05,58,57,34.37,37.12
208,Mo,Ru,-2,0,-2,1,0,5,0,0,0.85415,0.89684,0.214635,3.83E-05,-0.382474917,0.009507115,-2.235864549,-0.034188034,0.0162301,-0.017048043,0.001740387,0.000405,-0.023188406,1.146913217,1.212165736,0.48732218,4.913430813,0.139,0.730062653,0.511539065,0.239316239,0.375762109,0.005202703,0.27826087,0.923116346,1.040810774,1,7.389056099,1,1,0.135335283,0.135335283,1,0.959157485,1,1.042581657,1,1.348617509,1.307438658,0.990049834,2.117000017,1.102598867,1.083287068,1.599994193,1.620929905,0.93239382,0.843664817,1.127496852,1.030454534,1.82,0.891366144,1.79,0.923116346,1.349858808,18,0.0827,1.08015,-5.92,42,44,15.58,13.57
23,Al,Mn,5,0,0,0,0,5,0.00015,0.16665,0.35715,-0.033585,0.118,-0.000412944,-4.310375898,0.021659118,-3.706813809,-0.040780319,-0.146564475,-0.130562217,0.0475,-0.004761905,-0.007936508,0.155187949,1.358024691,0.377011083,8.88,0.218,0.645581616,0.549976088,0.289207364,0.523732688,0.013492063,0.282,1.197217363,0.941764534,1,148.4131591,1,0.006737947,148.4131591,1,1.000300045,0.68317789,0.717,2.042756252,1,0.393438702,4.26,1.144536784,1.284025417,1.050367392,2.691234472,3.189933276,0.881614847,0.631283646,0.472366553,1.138828383,1.491824698,1.63,1.724608382,4.35,0.625002268,1.105170918,3.5,0.427,0.72314,-46.81,13,25,16.6,12.21
347,Ta,Ru,-4,0,-3,0.5,0,5.5,0,0,0.51645,0.685,0.319175,7.96E-05,-2.140299474,0.018167259,1.127978266,-0.02108678,0.02545422,-0.067814745,0.0249,0.000961,-0.036363636,2.025825495,1.191151446,0.822255237,3.23,0.12,0.681714546,0.511539065,0.232765612,0.371150049,0.004924925,0.284848485,0.787,2.01,0.367879441,54.6,2.718281828,1,0.018315639,0.049787068,1,1.019895326,1,2.048483985,0.478643125,2.061388943,0.827703732,0.961,3.86,0.894571899,0.379083038,0.124930212,3.346784386,0.886920437,0.66365025,1.09,1.03,1.476980794,0.831104284,6.05,0.256660777,1.568312185,25,1.22088,0.94974,-28.44,73,44,18.01,13.57
33,Au,Ag,0,0,0,1,0,1,0,0,0.65455,1.81,0.39955,6.20E-05,0.333433783,-0.000345617,7.011544242,0.051915,0.045112782,0.138427464,0.0765,0.00111,0,0.599877971,0.718722727,1.059419672,4.973834425,0.108,0.34364667,0.887457787,0.199,0.398496241,0.010555556,0.238095238,1.09,0.543350869,1,1,1,1,1,1,1,1.052217666,1,1.663793107,0.571209064,0.366359569,0.192,0.803,0.449,0.569361341,0.34645581,0.05447573,0.484324569,1,0.980198673,1,0.887,0.264477261,0.752014254,0.259,0.423162082,1,32,-0.02179,0.98778,-0.64,79,47,16.96,17.06
266,Pd,Fe,4,0,4,0,0,2,1.05535,0,0.875,0.357688,0.735,5.15E-06,4.746965362,0.017026985,-2.779397028,0.021586318,0.065770384,-0.034412094,-0.023424549,-0.000265,0.019753086,4.152398965,1.351598174,0.679520982,2.227984722,0.156,0.587284483,0.539785813,0.23551226,0.441048457,0.007275132,0.256790123,0.93239382,0.690734331,7.389056099,0.018315639,1,1,54.59815003,54.59815003,8.254017075,1.28,1,0.778800783,1,0.66437801,0.64758838,1.02,0.595,2.50049822,0.463013068,0.089815295,0.882496903,0.6,0.130028711,1.336427488,0.66365025,0.677,0.711770323,2.435129651,1.476980794,0.740818221,20,-0.193,1.10419,-11.71,46,26,14.72,11.77
262,Pd,Cd,0,0,0,0,0,0,0,0,0.91665,-0.06893,0.42943,0.001135847,-3.207487713,-0.02159558,-1.900768189,0.006227781,0.043304003,0.308967935,0.604999557,0.016982836,-0.017028523,0.175172428,1.143647103,0.617709646,2.67,0.125,0.364583333,0.597527473,0.227832992,0.429815267,0.015898826,0.238399319,1.051271096,0.6,7.389056099,1,1,1,1,1,1,1.181399792,1,0.846453509,1,0.283047656,1.928803765,1.433329415,0.246596964,1.358009466,1.072508181,1.419067549,0.261583954,1.161834243,0.449328964,1.11627807,0.506616992,0.886920437,0.79057085,0.0639,0.06521929,1.349858808,30,-4.42329,0.82965,21.63,46,48,14.72,21.58
149,Fe,Zn,-4,0,-4,0,0,2,1.05535,0,0.79165,-0.223382,0.765835,0.000891487,-8.192548313,-0.019344969,2.11365617,-0.021586318,0.057981244,0.254602429,0.507095881,0.012857143,-0.036781609,2.42960749,1.234848485,0.733547856,1.895114293,0.176,0.657278827,0.64662342,0.23551226,0.502924271,0.013571429,0.248275862,0.904837418,0.835270211,1,54.59815003,1,1,0.018315639,0.018315639,0.12115313,0.920075083,1,1.08686782,1,0.470840445,4.445089483,1.138828383,0.436049286,0.425644835,1.173510871,1.716006862,0.337901786,1.68202765,2.857651118,1.02020134,0.794533603,1.48,0.794533603,0.0388,0.053397038,1.8221188,24,-1.81,0.93504,21.07,26,30,11.77,15.24
103,Cr,W,1,0,0,0.5,0,6,0,0,0.51665,0.74605,0.20381,-0.00018808,-0.254540306,-0.020241851,-7.985406365,-0.041544477,-0.044205353,-0.024416129,-0.131542888,-0.004333333,-0.068622405,1.352369999,1.199712644,0.880914826,7.14,0.148,0.709273183,0.529329609,0.248044966,0.387733389,0.006166667,0.26419626,1.25860001,2.013752707,2.718281828,0.367879441,0.367879441,1,2.718281828,1,1,0.935475802,1,0.530837145,2.013752707,1.150757015,2.996664989,0.932,1.16,1.256035083,5.929856419,112.1682527,3.784826322,1.083287068,1.185304851,0.852143789,0.810584246,1.97,1.343126359,2.12,121.5104175,2.718281828,20,-0.0388,1.03987,37.35,24,74,12,15.85
156,In,Cd,0,0,-5,0,0,2.5,0,0.03845,0.80125,-0.15804,0.489425,-0.000644056,-4.033280743,0.008098285,-0.805725653,-0.091633763,-0.036337609,-0.101439791,0.465243569,0.002651113,0.029885057,0.588068943,0.99063049,0.526601509,2.119777874,0.12,0.425724638,0.663891323,0.276763764,0.469636073,0.023064687,0.214942529,1.02020134,0.913931185,1,1,1,0.006737947,1,0.006737947,1,1.012983564,0.925982447,1.066199013,1,0.338266917,24.7,1.161834243,1.161834243,1.204458394,0.970445534,0.755783741,1.057597684,0.904837418,1.105170918,0.970445534,0.794533603,3.421229536,1.179393119,1.363425114,0.256660777,0.522045777,4,0.07986,1.0271,-15.24,49,48,26.15,21.58
177,Mg,Hg,0,0,0,0,0,0,0,0,0.1923,-0.45,0.58272,0.003184245,0.5,-0.000349235,-6.973812357,0.08318406,-0.077673078,0.181451613,0.830285658,0.005,-0.120992136,-2.25,0.957335198,0.598128436,4.448971926,0.196,0.427,0.717249859,0.162073958,0.453774298,0.0225,0.290381125,0.913931185,1.993715533,1,22026.46579,1,1,1,1,1,0.397,1,1.469026593,1.713434781,0.904837418,16.3,1.6,2.117000017,2.492833462,18.76512324,2540.204834,1.028395684,1.363425114,1.094174284,1.23367806,1.197217363,0.0337,1.462284589,0.698,0.431710523,4.48168907,1.2,0.0256,0.57748,-41.78,12,80,23.23,23.42
285,Pt,Cd,-1,0,-2,0.5,0,1,0,0,0.60415,0.713,0.54411,0.001193018,-1.89913752,-0.019885963,-0.260229166,0.052375454,0.081096898,0.346255245,0.691,0.0181,-0.017028523,-0.479002669,0.99063049,1.07273351,1.85,0.108,0.362654321,0.618922962,0.204759155,0.410918819,0.015320122,0.238399319,1.08,0.554327285,2.718281828,2.72,0.367879441,1,0.367879441,0.135335283,1,1.133148453,1,1.581383347,0.558053747,0.059302726,1.035723276,1.16,0.202,1.079674925,0.371576691,0.07730474,0.098667467,1.138828383,0.431710523,1.02,0.6,0.281,0.615697197,0.024,0.009279014,1.349858808,27,-5.47,0.8186,16.99,78,48,15.1,21.58
238,Ni,Si,-2,0,2,0,0,3,0.2977,0.25,0.4,1.2733406,0.188,1.41E-05,-0.144512369,-0.041457628,10.46855037,-0.017629121,0.245509756,0.109290824,-0.009242504,0.00897,-0.005949725,0.791928544,1.528335564,0.556938491,8.522775302,0.204,0.434193898,0.536616162,0.218458167,0.581470474,0.012179487,0.243938718,0.878095431,0.99,1,0.000335463,1,54.59815003,0.135335283,7.389056099,0.551341985,1.35,1.65,0.449328964,1,1.261575328,1.310868638,0.748,0.60653066,0.793422034,0.334874314,0.241714017,0.418114483,1.05,0.371576691,0.990049834,1.246076731,1.45,0.467666427,0.138,1.209249598,1.105170918,12,-0.958,0.5147,-5.81,28,14,10.94,20.02
265,Pd,Cu,0,0,1,0.5,0,0.5,0,0,0.95455,0.89896,0.3029,0.000189471,-0.969710762,0.016739222,-0.581676192,-0.001504815,0.082032813,0.099873134,0.029463543,0.002592593,-0.008818342,1.294060903,1.234382056,0.805379364,3.32684514,0.149,0.352328431,0.703347578,0.223966693,0.449179672,0.008703704,0.242504409,0.93239382,0.740818221,2.718281828,1,2.718281828,1,1,2.718281828,1,1.1,1,0.913109017,1,1.961363707,0.5430684,1.2,0.368,1.054387469,0.522045777,0.135335283,0.645325783,0.886920437,0.522045777,1.491824698,0.367879441,1.03,0.66365025,0.228,0.670320046,1.161834243,48,0.964,1.01457,-18.6,46,29,14.72,11.81
362,Th,Y,1,0,1,0,0,8.5,0,0,0.41665,0.7385,0.45425,6.15E-05,2.402628136,-0.000138286,1.59,0.027765338,0.139332842,0.088781275,0.067542629,0.00175,-0.179487179,2.056014922,0.943732194,0.106305062,2.459331662,0.135,0.429825856,0.739225314,0.299596955,0.270469634,0.007125,0.423076923,0.852143789,0.923,1,0.367879441,1,1,2.718281828,2.718281828,1,1.181399792,1,0.846453509,1,0.421894498,0.914,0.961,0.698,0.745127451,0.186373976,0.064570347,0.838,1.127496852,1.197217363,1,1.11627807,0.733,0.13,0.719,0.160413568,2.857651118,30,-0.00334,0.99745,0.2,90,39,32.86,33.01
120,Cu,Pd,0,0,-1,0.5,0,0.5,0,0,0.95455,0.89896,0.3029,-0.000189471,0.969710762,-0.016739222,0.581676192,0.001504815,-0.082032813,-0.099873134,-0.029463543,-0.002592593,0.008818342,1.294060903,1.234382056,0.805379364,3.32684514,0.149,0.352328431,0.703347578,0.223966693,0.449179672,0.008703704,0.242504409,1.072508181,1.349858808,0.367879441,1,0.367879441,1,1,0.367879441,1,0.913109017,1,1.095159484,1,0.509849344,1.841388672,0.835270211,2.718281828,0.948417948,1.915540829,7.389056099,1.549604907,1.127496852,1.915540829,0.670320046,2.718281828,0.97,1.506817785,4.39,1.491824698,0.860707976,31,-0.773,1.02664,27.96,29,46,11.81,14.72
21,Al,Li,0,0,-4,0.5,0,3,0,0.16665,0,0.5254395,0.0825,0.001132877,-0.692381208,-0.013966091,3.170117458,0.02262839,0.024103087,0.650037793,0.318511682,0.009126984,0.483516484,1.964185294,1.296296296,0.113498937,12.31927942,0.513475123,0.412154912,0.860433604,0.320911718,0.609066469,0.0204,0.527,1.072508181,0.532591801,0.367879441,1,2.718281828,0.006737947,1,0.018315639,1,1.395565905,0.717,1,1,1.203481974,0.552086799,1.25,0.259,0.97898398,0.802518798,0.061421214,0.545528625,1.65,2.857651118,0.60653066,0.477113916,0.802518798,0.937067463,0.179,0.172044864,0.110803158,12,-5.23198,0.75203,-2.1,13,3,16.6,21.61
269,Pd,Mn,5,0,5,0,0,2.5,0.00015,0,0.85715,0.03107,0.20936,0.000111,-3.778916284,0.013965299,3.409723651,0.044098103,0.042287185,0.025215879,0.085396345,0.003703704,0.030864198,-0.110541858,1.302215457,0.626323495,5.322545061,0.159,0.553075397,0.485482655,0.246768153,0.429306858,0.009259259,0.262,1,0.522,7.389056099,0.006737947,1,1,148.4131591,148.4131591,1.000300045,1.330693187,1,0.751,1,0.345715188,0.405400424,1.08,0.368,0.87448512,0.444858066,0.073534544,0.297601481,0.637628152,0.14370395,1.284025417,0.960789439,0.482,0.794533603,0.613,0.379083038,0.637628152,28,0.212,1.24993,3.68,46,25,14.72,12.21
403,Zn,Cu,0,0,1,0.5,0,0.5,0,0,0.8712,0.31789,0.33407,-0.000707166,2.475872189,0.019057207,0.084064665,-0.001504815,-0.041718815,-0.1203172,-0.454207789,-0.01,0.008210181,-0.428730572,1.117632368,0.859406238,2.993974711,0.169368532,0.422322775,0.810185185,0.223966693,0.511055486,0.015,0.233990148,1.105170918,1.284025417,0.367879441,1,2.718281828,1,1,2.718281828,1,0.927001588,1,1.078746803,1,6.270022856,0.188657892,1.030454534,1.419067549,0.990663855,0.960789439,0.878095431,2.164090109,0.878095431,1.404947591,1.094174284,0.697676326,1.030454534,1.173510871,2.41,8.499437629,0.860707976,3,0.42339,0.58624,-54.57,30,29,15.24,11.81
126,Cu,Ti,8,0,7,0.5,0,4.5,0,0,0.70455,0.65566,0.226735,-0.000221303,12.42881407,-0.028016781,5.022660053,0.066640787,-0.102599179,-0.029565124,-0.080347384,-0.003333333,0.079365079,7.023612557,1.049450549,0.579019898,5.54733707,0.189,0.472321525,0.731780167,0.256534679,0.438896489,0.008333333,0.278,1.323129812,0.697676326,2.718281828,0.000335463,0.367879441,1,2980.957987,1096.633158,1,1.51,1,0.664,1,0.313410953,0.407269561,1.094174284,0.522045777,0.814411103,0.748263568,0.36059494,0.726875549,0.810584246,0.477113916,0.650509095,2.181472265,0.357,1.716006862,1.39,3.896193302,0.349937749,0.25,0.23,0.84135,25.74,29,22,11.81,17.65
401,Zn,Au,0,0,1,0.5,0,0.5,0,0,0.61665,0.854305,0.509965,-0.000695909,2.099827746,-0.006654534,-1.483880074,-0.051408876,-0.155975044,-0.176384676,-0.478273549,-0.01,0.008210181,-0.616752794,0.899307646,1.130729089,2.210002341,0.129455933,0.397477221,0.767390289,0.199014663,0.453927372,0.015,0.233990148,1.150273799,2.435129651,0.367879441,1,2.718281828,1,1,2.718281828,1,0.880997932,1,0.648365953,1.7506725,18.33130034,0.844762294,1.88,2.857651118,1.408337598,5.473947392,144.0268874,3.108063924,1.051271096,2.033991259,0.786627861,0.778800783,3.743421377,2.181472265,4.81,11.70481154,0.860707976,5.5,-0.63185,0.79992,-10.98,30,79,15.24,16.96
319,Ru,Mo,2,0,2,1,0,5,0,0,0.85415,0.89684,0.214635,-3.83E-05,0.382474917,-0.009507115,2.235864549,0.034188034,-0.0162301,0.017048043,-0.001740387,-0.000405,0.023188406,1.146913217,1.212165736,0.48732218,4.913430813,0.139,0.730062653,0.511539065,0.239316239,0.375762109,0.005202703,0.27826087,1.083287068,0.960789439,1,0.135335283,1,1,7.389056099,7.389056099,1,1.042581657,1,0.959157485,1,0.741500087,0.765,1.010050167,0.472366553,0.906948147,0.923116346,0.625002268,0.616929823,1.072508181,1.185304851,0.886920437,0.970445534,0.549,1.121873438,0.559898367,1.083287068,0.740818221,41,-0.072,0.97725,12.2,44,42,13.57,15.58
339,Sn,In,0,0,1,0,0,4.5,0,0.1099,0.74175,0.747995,0.35196,0.000347,1.705485345,0.002074553,-0.729286066,0.090022506,-0.044110016,0.098684211,0.078354059,0.00173913,0.02300885,1.751966642,1.134324532,0.501730332,2.89,0.114,0.434782609,0.572705913,0.277569392,0.509859886,0.020869565,0.188495575,1.030454534,0.835,1,1,1,2.718281828,1,2.718281828,1,1.010959621,0.936130864,1.056434966,1,0.482801347,0.210653642,1.11627807,0.778800783,1.092971354,0.960789439,0.532591801,0.497082137,1.083287068,1,0.794533603,0.778800783,0.301194212,1.185304851,0.740818221,0.537944438,0.522045777,6,0.03365,1.02416,-3.14,50,49,27.65,26.15
7,Ag,Ge,0,0,3,0.5,0,2.5,0,0.07145,0.8117,1.2685732,0.153005,1.57E-05,0.044648056,-0.014447036,-3.162720115,-0.007833921,0.219973009,-0.007720338,-0.079242791,0.00707,-0.061104088,0.78891889,0.962309543,0.631579196,6.898246489,0.136,0.423670075,0.718546001,0.221308265,0.531039136,0.014646465,0.207543194,0.778800783,1.083287068,2.718281828,1,0.367879441,54.59815003,1,20.08553692,1,1.053375743,1.15,0.822999241,1,0.930722977,1.38,0.657,1.221402758,1.07266907,0.571209064,0.286504797,0.79057085,0.923116346,0.402524224,1.8221188,2.50929039,1.17,0.442639327,1.05,2.459603111,4.263114515,7.5,-0.0114,0.76604,1.66,47,32,17.06,22.64
230,Ni,In,-2,0,3,0,0,3.5,0.2977,0.03845,0.7846,0.77054,0.35025,0.001748231,1.740524586,-0.05316676,-0.765859415,0.095307918,0.029089282,0.438432836,0.171600172,0.014046823,-0.04691358,1.734447021,1.134324532,0.705604167,2.905570408,0.147,0.389805097,0.590839375,0.274926686,0.473260237,0.014715719,0.22345679,1.197217363,0.878095431,1,7.389056099,1,148.4131591,0.135335283,20.08553692,0.551341985,0.955,1.08,0.97,1,0.461515334,0.123114557,1.11627807,0.272531793,1.096715715,2.203396426,15.79984295,0.234804976,1.433329415,0.548811636,0.771051586,0.878095431,0.273,0.878095431,0.0233,0.146606962,2.585709659,5,-10.5,0.57172,36.66,28,49,10.94,26.15
17,Al,Cr,5,0,1,0.5,0,5.5,0,0.16665,0.41665,0.554335,0.0915,-0.000612556,-0.830735747,0.023092369,0.397917788,-0.040780319,-0.18717886,-0.177320177,-0.051082812,-0.007539683,0.012793177,1.895008025,1.315453384,0.3403615,10.93317959,0.22,0.624696069,0.554878049,0.289207364,0.503425495,0.012103175,0.292,1.197217363,1.051271096,0.367879441,148.4131591,2.718281828,0.006737947,148.4131591,2.718281828,1,0.607,0.717,2.300899193,1,1.275081375,2.183065322,1.215310986,1.568312185,0.996675538,2.585709659,2.886370989,3.251121455,0.664,0.506616992,1.094174284,1.433329415,1.63231622,2.15,11.9,2.033991259,0.860707976,0.8,1.15374,0.59165,-57.23,13,24,16.6,12
386,W,Cr,-1,0,0,0.5,0,6,0,0,0.51665,0.746,0.20381,0.000188,0.254540306,0.0202,7.985406365,0.041544477,0.044205353,0.024416129,0.132,0.00433,0.068622405,1.352369999,1.199712644,0.880914826,7.139435301,0.148227308,0.709273183,0.529329609,0.248044966,0.387733389,0.006166667,0.26419626,0.795,0.497,0.367879441,2.72,2.718281828,1,0.367879441,1,1,1.068974738,1,1.883816929,0.496585304,0.868993182,0.333704302,1.07,0.861,0.796156105,0.168638147,0.008915179,0.264212916,0.923116346,0.843664817,1.17,1.23,0.507,0.744531587,0.472,0.008229747,0.367879441,20,0.0512,1.03382,-21.73,74,24,15.85,12
213,Nb,Fe,-2,0,-3,0.5,0,5.5,1.05535,0,0.775,0.535318,0.692735,0.000189,5.435844585,0.029344415,-4.354900332,-0.003694581,0.111614809,-0.046577189,0.101544464,0.001737452,-0.036363636,3.807959354,1.248062016,0.47889045,3.02,0.167,0.716748768,0.545706616,0.248152709,0.418126245,0.006274131,0.284848485,0.726149037,1.26,2.718281828,7.389056099,0.367879441,1,0.135335283,0.049787068,8.254017075,1.051271096,1,0.951229425,1,0.465723113,3.14,0.896,2.410899706,2.719233394,0.554327285,0.280831622,0.981179362,0.802518798,0.554327285,1.506817785,0.697676326,1.06,0.522045777,3.13,0.037253849,1.568312185,1,0.89,0.94147,-38.37,41,26,17.98,11.77
68,Ce,Eu,-9,-6,-15,0,10,14.5,0,0,0.125,0.343,0.50454,-2.05E-05,6.86630369,-0.008628502,-0.161328172,-0.010752688,0.031584884,-0.026744225,0.306152927,0.00754,0,5.18753781,0.816461998,0.150290141,1.985280877,0.108,0.426673945,0.889328063,0.327956989,0.238014664,0.012103175,0.350877193,0.941764534,1.067159024,1,0.367879441,1,1,0.000123,3.06E-07,1,0.757296822,1,0.778800783,1.695198766,0.635,1.14,1.173510871,0.711770323,1.041852106,1.185304851,0.067880939,0.91210515,0.878095431,0.895834135,1.051271096,1.051271096,1.105170918,0.571209064,1.08,0.0854,1,5,0.05544,0.769,9.32,58,63,34.37,48.86
135,Fe,Cu,-4,0,-3,0.5,0,2.5,1.05535,0,0.82955,0.694508,0.761,0.000184321,-5.716676125,-0.000287762,2.197720836,-0.023091133,0.016262429,0.134285229,0.052888091,0.002857143,-0.028571429,3.667543584,1.216117216,0.805552519,1.94,0.178,0.627112914,0.762364161,0.235,0.482064864,0.008571429,0.252380952,1,1.072508181,0.367879441,54.59815003,2.718281828,1,0.018315639,0.049787068,0.12115313,0.852911064,1,1.172455186,1,2.952180353,0.838601211,1.173510871,0.618783392,0.421670954,1.127496852,1.506817785,0.731249913,1.48,4.014850053,1.11627807,0.554327285,1.52,0.93239382,0.0935,0.453844795,1.568312185,0.7,-0.00913,1.17132,17.53,26,29,11.77,11.81
1,Ag,Al,0,0,4,0.5,0,3,0,0.16665,0.45455,0.86865,0.105545,0.000261509,1.543781036,0.001624317,2.254614149,0.084372298,0.175962294,-0.026455026,-0.0439978,0.004761905,0.047619048,1.53848538,1.12833764,0.41275287,9.606913621,0.185,0.421170012,0.772167768,0.267411374,0.509033778,0.013492063,0.262,0.786627861,0.726149037,2.72,4.54E-05,0.367879441,148.4131591,1,54.59815003,1,1.7785528,1.395565905,0.403,1,0.418265032,0.203837943,0.541,0.861,0.975534259,0.160413568,0.019063114,0.752014254,0.951229425,0.411,1.051271096,1.768267051,0.298197279,0.496585304,1.2,1.552707219,0.497,18,-0.0035,0.93337,-9.18,47,13,17.06,16.6
239,Ni,Sn,-2,0,2,0,0,3,0.2977,0.07145,0.75715,1.134615,0.3058,0.001401181,0.035039242,-0.055241313,-0.036573348,0.005285412,0.073199297,0.339748625,0.093246112,0.012307692,-0.06992243,0.881704349,1.204819277,0.710202948,3.270213441,0.143,0.389805097,0.550048356,0.229915433,0.495315245,0.013846154,0.211952365,1.161834243,1.05,1,7.389056099,1,54.59815003,0.135335283,7.389056099,0.551341985,0.944499615,1.153614434,0.917869551,1,0.955911446,0.584,1,0.349937749,1.003425855,2.29331874,29.66595227,0.472366553,1.323129812,0.548811636,0.970445534,1.127496852,0.905,0.740818221,0.0314,0.272531793,4.953032424,10,-7.01,0.68876,74.08,28,50,10.94,27.65
272,Pd,Ni,2,0,2,0,0,1,0.2977,0,0.9,0.85965,0.290255,3.17E-05,-0.914731556,0.023472896,-0.329183121,0.002553626,0.050552331,-0.02802511,-0.031844184,0.000285,0,1.321550506,1.287341145,0.796712304,3.453091675,0.151,0.328663793,0.524475524,0.225995914,0.433439431,0.007549858,0.24691358,0.860707976,0.748263568,7.389056099,0.135335283,1,1,7.389056099,7.389056099,1.813756302,1.221402758,1,0.818730753,1,1.813067206,0.634,1.11,0.778800783,1.02805637,0.501576069,0.118837294,1.053375743,0.895834135,0.740818221,1.491824698,0.726149037,0.951,0.763379494,2.013752707,1.733253018,1,12,-0.105,1.15163,-14.41,46,28,14.72,10.94
372,Ti,Ru,-5,0,-4,0.5,0,6,0,0,0.6875,0.56096,0.19378,-0.000132,-12.28234383,0.017034744,-4.263168558,-0.06763285,-0.00371974,-0.121768148,-0.057817614,-0.001261261,-0.050793651,7.096847675,1.109756098,0.408082318,5.927082818,0.171,0.663839993,0.522624311,0.256038647,0.385737029,0.006036036,0.292063492,0.869358235,1.93,0.367879441,148.4131591,2.718281828,1,0.006737947,0.018315639,1,0.687,1,1.454991415,1,2.640161264,1.703014643,0.835270211,4.953032424,1.14956085,2.386910854,13.8737699,8.645163227,0.923116346,0.594520548,1.105170918,1.11627807,2.86,1.025315121,13.7,6.619368681,1.8221188,20,2.31,0.86169,-33.75,22,44,17.65,13.57
